customer_id,gender,age,city,region,registration_date,acquisition_channel
CUST010701,Female,27,Ankara,Central Anatolia,2024-02-17,Organic Search
CUST010702,Male,42,Istanbul,Marmara,2024-01-01,Email
CUST010703,Male,30,Bursa,Marmara,2024-08-09,Organic Search
CUST010704,Female,25,Istanbul,Marmara,2025-11-28,Referral
CUST010705,Female,35,Malatya,Eastern Anatolia,2025-05-09,Organic Search
CUST010706,Male,50,Mugla,Aegean,2025-08-26,Organic Search
CUST010707,Male,38,Kocaeli,Marmara,2025-01-26,Organic Search
CUST010708,Female,27,Manisa,Aegean,2024-08-31,Organic Search
CUST010709,Male,33,Istanbul,Marmara,2024-01-01,Organic Search
CUST010710,Male,31,Mardin,Southeastern Anatolia,2024-01-02,Social
CUST010711,Male,33,Mersin,Mediterranean,2025-06-27,Social
CUST010712,Male,20,Istanbul,Marmara,2025-01-27,Organic Search
CUST010713,Male,36,Izmir,Aegean,2023-12-05,Email
CUST010714,Female,50,Konya,Central Anatolia,2023-12-30,Marketplace Ads
CUST010715,Male,45,Agri,Eastern Anatolia,2023-12-21,Paid Search
CUST010716,Male,35,Denizli,Aegean,2024-01-30,Organic Search
CUST010717,Female,40,Balikesir,Marmara,2025-05-14,Organic Search
CUST010718,Female,30,Mersin,Mediterranean,2024-01-30,Social
CUST010719,Female,26,Karaman,Central Anatolia,2023-11-28,Email
CUST010720,Male,29,Tekirdag,Marmara,2024-04-19,Social
CUST010721,Male,32,Sanliurfa,Southeastern Anatolia,2025-10-05,Organic Search
CUST010722,Female,33,Istanbul,Marmara,2024-02-18,Organic Search
CUST010723,Female,36,Izmir,Aegean,2024-01-13,Organic Search
CUST010724,Female,34,Igdir,Eastern Anatolia,2024-08-26,Organic Search
CUST010725,Male,25,Bursa,Marmara,2023-12-08,Paid Search
CUST010726,Male,19,Adiyaman,Southeastern Anatolia,2025-10-23,Referral
CUST010727,Female,31,Adana,Mediterranean,2024-08-16,Paid Search
CUST010728,Female,33,Karabuk,Black Sea,2024-01-05,Paid Search
CUST010729,Male,42,Istanbul,Marmara,2024-06-19,Social
CUST010730,Male,35,Trabzon,Black Sea,2024-04-21,Organic Search
CUST010731,Male,28,Ankara,Central Anatolia,2024-01-15,Paid Search
CUST010732,Female,37,Kayseri,Central Anatolia,2024-09-06,Organic Search
CUST010733,Male,34,Ankara,Central Anatolia,2023-12-24,Referral
CUST010734,Female,28,Hatay,Mediterranean,2024-03-14,Email
CUST010735,Female,39,Mersin,Mediterranean,2024-02-08,Organic Search
CUST010736,Male,26,Denizli,Aegean,2024-02-17,Organic Search
CUST010737,Male,34,Istanbul,Marmara,2024-01-03,Social
CUST010738,Male,43,Batman,Southeastern Anatolia,2024-04-16,Organic Search
CUST010739,Female,44,Istanbul,Marmara,2025-07-16,Marketplace Ads
CUST010740,Male,33,Ankara,Central Anatolia,2024-07-12,Social
CUST010741,Male,26,Istanbul,Marmara,2024-01-24,Organic Search
CUST010742,Female,20,Samsun,Black Sea,2025-02-10,Email
CUST010743,Female,31,Istanbul,Marmara,2024-05-31,Organic Search
CUST010744,Male,34,Istanbul,Marmara,2024-01-20,Organic Search
CUST010745,Male,22,Diyarbakir,Southeastern Anatolia,2024-06-26,Marketplace Ads
CUST010746,Male,28,Ankara,Central Anatolia,2024-02-11,Organic Search
CUST010747,Female,29,Corum,Black Sea,2023-12-14,Referral
CUST010748,Female,37,Istanbul,Marmara,2025-01-04,Referral
CUST010749,Male,33,Adana,Mediterranean,2024-03-02,Paid Search
CUST010750,Male,29,Bursa,Marmara,2024-01-01,Marketplace Ads
CUST010751,Male,43,Tekirdag,Marmara,2023-12-17,Paid Search
CUST010752,Male,28,Tekirdag,Marmara,2024-03-09,Paid Search
CUST010753,Female,23,Hatay,Mediterranean,2024-02-02,Marketplace Ads
CUST010754,Female,36,Konya,Central Anatolia,2025-12-13,Paid Search
CUST010755,Male,38,Bitlis,Eastern Anatolia,2025-08-14,Paid Search
CUST010756,Female,37,Antalya,Mediterranean,2024-01-04,Paid Search
CUST010757,Male,31,Ankara,Central Anatolia,2024-01-09,Paid Search
CUST010758,Female,43,Adana,Mediterranean,2024-07-30,Referral
CUST010759,Female,42,Kocaeli,Marmara,2025-06-19,Paid Search
CUST010760,Male,19,Istanbul,Marmara,2024-08-18,Social
CUST010761,Female,32,Bursa,Marmara,2024-05-18,Social
CUST010762,Male,34,Samsun,Black Sea,2024-04-18,Social
CUST010763,Male,25,Ankara,Central Anatolia,2024-02-04,Referral
CUST010764,Female,32,Tokat,Black Sea,2024-01-07,Email
CUST010765,Female,23,Bolu,Black Sea,2025-03-28,Organic Search
CUST010766,Female,33,Istanbul,Marmara,2024-02-24,Organic Search
CUST010767,Male,23,Istanbul,Marmara,2024-02-10,Paid Search
CUST010768,Male,26,Mugla,Aegean,2023-12-08,Referral
CUST010769,Female,28,Ankara,Central Anatolia,2024-03-10,Social
CUST010770,Male,24,Ankara,Central Anatolia,2024-02-12,Email
CUST010771,Male,20,Istanbul,Marmara,2023-12-18,Paid Search
CUST010772,Male,38,Istanbul,Marmara,2024-04-04,Paid Search
CUST010773,Female,20,Eskisehir,Central Anatolia,2024-03-09,Paid Search
CUST010774,Male,38,Izmir,Aegean,2024-03-24,Paid Search
CUST010775,Male,45,Bursa,Marmara,2024-04-19,Social
CUST010776,Male,32,Canakkale,Marmara,2024-01-07,Marketplace Ads
CUST010777,Female,33,Istanbul,Marmara,2024-06-16,Social
CUST010778,Male,58,Balikesir,Marmara,2024-02-07,Organic Search
CUST010779,Male,35,Istanbul,Marmara,2023-12-20,Social
CUST010780,Male,45,Kocaeli,Marmara,2024-09-19,Referral
CUST010781,Male,27,Adana,Mediterranean,2024-11-26,Organic Search
CUST010782,Male,27,Ankara,Central Anatolia,2024-08-22,Social
CUST010783,Male,32,Bolu,Black Sea,2024-07-22,Organic Search
CUST010784,Male,20,Istanbul,Marmara,2024-02-02,Referral
CUST010785,Male,20,Izmir,Aegean,2024-03-02,Referral
CUST010786,Male,32,Mardin,Southeastern Anatolia,2025-10-31,Paid Search
CUST010787,Male,52,Izmir,Aegean,2024-09-12,Email
CUST010788,Female,33,Izmir,Aegean,2023-12-16,Email
CUST010789,Male,33,Kutahya,Aegean,2024-06-13,Marketplace Ads
CUST010790,Male,29,Kirikkale,Central Anatolia,2024-03-19,Referral
CUST010791,Male,28,Antalya,Mediterranean,2024-06-04,Organic Search
CUST010792,Female,23,Istanbul,Marmara,2024-04-11,Marketplace Ads
CUST010793,Female,33,Ankara,Central Anatolia,2024-02-28,Paid Search
CUST010794,Male,38,Corum,Black Sea,2024-03-26,Social
CUST010795,Male,30,Mardin,Southeastern Anatolia,2025-10-10,Paid Search
CUST010796,Female,19,Antalya,Mediterranean,2025-08-04,Marketplace Ads
CUST010797,Female,31,Antalya,Mediterranean,2024-03-01,Organic Search
CUST010798,Male,36,Izmir,Aegean,2024-04-23,Organic Search
CUST010799,Male,36,Manisa,Aegean,2024-01-10,Paid Search
CUST010800,Female,38,Tokat,Black Sea,2024-09-19,Organic Search
CUST010801,Female,22,Diyarbakir,Southeastern Anatolia,2024-09-05,Organic Search
CUST010802,Female,22,Istanbul,Marmara,2023-12-23,Organic Search
CUST010803,Female,24,Izmir,Aegean,2024-06-17,Social
CUST010804,Female,43,Izmir,Aegean,2025-03-29,Marketplace Ads
CUST010805,Male,38,Kocaeli,Marmara,2025-02-10,Social
CUST010806,Male,28,Istanbul,Marmara,2023-12-24,Paid Search
CUST010807,Female,29,Osmaniye,Mediterranean,2025-02-22,Organic Search
CUST010808,Female,20,Ankara,Central Anatolia,2025-05-31,Referral
CUST010809,Male,38,Istanbul,Marmara,2025-12-29,Email
CUST010810,Female,46,Aydin,Aegean,2025-09-08,Paid Search
CUST010811,Male,47,Sanliurfa,Southeastern Anatolia,2024-10-15,Organic Search
CUST010812,Male,25,Antalya,Mediterranean,2024-01-07,Organic Search
CUST010813,Female,34,Manisa,Aegean,2024-05-12,Email
CUST010814,Female,18,Mersin,Mediterranean,2025-06-19,Social
CUST010815,Female,38,Aydin,Aegean,2025-07-26,Organic Search
CUST010816,Female,31,Ankara,Central Anatolia,2025-04-03,Organic Search
CUST010817,Male,24,Eskisehir,Central Anatolia,2024-06-29,Organic Search
CUST010818,Male,25,Mardin,Southeastern Anatolia,2025-07-13,Organic Search
CUST010819,Female,24,Tekirdag,Marmara,2025-01-22,Paid Search
CUST010820,Female,38,Kocaeli,Marmara,2024-01-01,Marketplace Ads
CUST010821,Male,30,Giresun,Black Sea,2024-10-28,Social
CUST010822,Female,35,Ankara,Central Anatolia,2024-12-31,Social
CUST010823,Male,38,Izmir,Aegean,2024-05-08,Social
CUST010824,Male,38,Kayseri,Central Anatolia,2024-03-10,Organic Search
CUST010825,Male,31,Trabzon,Black Sea,2025-08-08,Social
CUST010826,Male,38,Antalya,Mediterranean,2024-03-19,Social
CUST010827,Male,42,Zonguldak,Black Sea,2023-12-05,Paid Search
CUST010828,Male,42,Antalya,Mediterranean,2025-01-11,Email
CUST010829,Male,34,Istanbul,Marmara,2024-12-31,Paid Search
CUST010830,Female,31,Balikesir,Marmara,2024-09-09,Organic Search
CUST010831,Female,31,Ardahan,Eastern Anatolia,2025-05-21,Organic Search
CUST010832,Female,19,Karabuk,Black Sea,2024-11-12,Social
CUST010833,Male,22,Istanbul,Marmara,2024-05-05,Organic Search
CUST010834,Male,33,Izmir,Aegean,2024-02-04,Referral
CUST010835,Male,41,Istanbul,Marmara,2023-12-19,Referral
CUST010836,Male,23,Sirnak,Southeastern Anatolia,2024-03-05,Social
CUST010837,Male,28,Izmir,Aegean,2025-02-08,Marketplace Ads
CUST010838,Female,31,Istanbul,Marmara,2025-11-27,Organic Search
CUST010839,Male,40,Mardin,Southeastern Anatolia,2025-04-06,Organic Search
CUST010840,Male,24,Sivas,Central Anatolia,2023-12-29,Marketplace Ads
CUST010841,Male,37,Konya,Central Anatolia,2024-01-07,Paid Search
CUST010842,Female,28,Ankara,Central Anatolia,2023-12-18,Marketplace Ads
CUST010843,Female,27,Antalya,Mediterranean,2024-03-14,Referral
CUST010844,Male,27,Gaziantep,Southeastern Anatolia,2024-11-09,Email
CUST010845,Female,24,Ankara,Central Anatolia,2024-02-15,Organic Search
CUST010846,Female,18,Sanliurfa,Southeastern Anatolia,2024-01-18,Organic Search
CUST010847,Female,24,Kocaeli,Marmara,2024-09-03,Marketplace Ads
CUST010848,Male,32,Istanbul,Marmara,2023-12-23,Organic Search
CUST010849,Female,22,Izmir,Aegean,2024-11-09,Organic Search
CUST010850,Male,37,Gaziantep,Southeastern Anatolia,2024-05-26,Organic Search
CUST010851,Female,66,Sanliurfa,Southeastern Anatolia,2024-05-19,Organic Search
CUST010852,Female,24,Istanbul,Marmara,2025-03-03,Social
CUST010853,Male,34,Istanbul,Marmara,2024-01-27,Paid Search
CUST010854,Male,34,Istanbul,Marmara,2024-01-28,Referral
CUST010855,Female,35,Kocaeli,Marmara,2024-01-06,Organic Search
CUST010856,Female,19,Istanbul,Marmara,2024-04-28,Email
CUST010857,Female,37,Tekirdag,Marmara,2025-09-05,Organic Search
CUST010858,Male,29,Bilecik,Marmara,2024-08-10,Paid Search
CUST010859,Male,20,Duzce,Black Sea,2024-04-12,Organic Search
CUST010860,Male,28,Gaziantep,Southeastern Anatolia,2025-12-01,Social
CUST010861,Male,26,Burdur,Mediterranean,2023-12-17,Organic Search
CUST010862,Male,37,Izmir,Aegean,2025-02-04,Social
CUST010863,Male,21,Istanbul,Marmara,2024-01-02,Referral
CUST010864,Female,28,Zonguldak,Black Sea,2024-07-04,Referral
CUST010865,Female,29,Nevsehir,Central Anatolia,2024-07-18,Email
CUST010866,Male,25,Izmir,Aegean,2024-04-01,Paid Search
CUST010867,Female,38,Gaziantep,Southeastern Anatolia,2024-07-22,Organic Search
CUST010868,Female,32,Samsun,Black Sea,2025-05-12,Social
CUST010869,Female,30,Balikesir,Marmara,2024-09-09,Paid Search
CUST010870,Male,30,Karaman,Central Anatolia,2024-07-01,Paid Search
CUST010871,Female,49,Kayseri,Central Anatolia,2025-05-26,Social
CUST010872,Female,45,Van,Eastern Anatolia,2025-05-22,Organic Search
CUST010873,Female,42,Istanbul,Marmara,2024-09-03,Paid Search
CUST010874,Male,24,Aydin,Aegean,2025-02-07,Organic Search
CUST010875,Female,34,Balikesir,Marmara,2024-03-01,Referral
CUST010876,Male,40,Diyarbakir,Southeastern Anatolia,2024-03-13,Organic Search
CUST010877,Male,31,Gaziantep,Southeastern Anatolia,2023-12-30,Paid Search
CUST010878,Male,34,Bursa,Marmara,2024-02-22,Social
CUST010879,Male,34,Van,Eastern Anatolia,2024-11-09,Social
CUST010880,Female,31,Istanbul,Marmara,2024-12-20,Paid Search
CUST010881,Male,39,Afyonkarahisar,Aegean,2024-01-24,Marketplace Ads
CUST010882,Male,27,Ankara,Central Anatolia,2024-05-30,Paid Search
CUST010883,Male,28,Istanbul,Marmara,2023-12-30,Organic Search
CUST010884,Male,21,Istanbul,Marmara,2024-04-18,Organic Search
CUST010885,Female,25,Istanbul,Marmara,2024-03-16,Referral
CUST010886,Male,48,Ankara,Central Anatolia,2024-07-24,Marketplace Ads
CUST010887,Female,46,Ankara,Central Anatolia,2024-01-11,Organic Search
CUST010888,Female,35,Kocaeli,Marmara,2024-10-12,Organic Search
CUST010889,Male,39,Ankara,Central Anatolia,2024-10-13,Organic Search
CUST010890,Female,25,Bursa,Marmara,2024-06-20,Email
CUST010891,Female,22,Ankara,Central Anatolia,2024-12-14,Organic Search
CUST010892,Male,31,Malatya,Eastern Anatolia,2024-03-22,Organic Search
CUST010893,Male,35,Afyonkarahisar,Aegean,2023-12-30,Social
CUST010894,Male,29,Bilecik,Marmara,2024-10-21,Email
CUST010895,Female,29,Ankara,Central Anatolia,2024-07-09,Email
CUST010896,Male,21,Ankara,Central Anatolia,2025-05-03,Paid Search
CUST010897,Male,52,Karabuk,Black Sea,2024-01-10,Referral
CUST010898,Female,26,Mardin,Southeastern Anatolia,2024-11-28,Paid Search
CUST010899,Male,35,Sanliurfa,Southeastern Anatolia,2024-09-19,Organic Search
CUST010900,Female,38,Gaziantep,Southeastern Anatolia,2024-04-08,Paid Search
CUST010901,Male,29,Istanbul,Marmara,2024-08-30,Social
CUST010902,Female,34,Tokat,Black Sea,2025-05-10,Referral
CUST010903,Male,32,Ankara,Central Anatolia,2023-12-26,Marketplace Ads
CUST010904,Female,32,Kastamonu,Black Sea,2025-01-01,Organic Search
CUST010905,Male,31,Istanbul,Marmara,2024-01-08,Paid Search
CUST010906,Female,43,Ankara,Central Anatolia,2024-02-15,Marketplace Ads
CUST010907,Female,37,Kayseri,Central Anatolia,2024-05-21,Organic Search
CUST010908,Male,23,Gaziantep,Southeastern Anatolia,2024-09-19,Referral
CUST010909,Male,50,Istanbul,Marmara,2025-08-15,Organic Search
CUST010910,Female,29,Sanliurfa,Southeastern Anatolia,2024-03-07,Referral
CUST010911,Male,31,Tekirdag,Marmara,2023-12-23,Referral
CUST010912,Male,37,Yalova,Marmara,2025-06-07,Organic Search
CUST010913,Male,24,Ankara,Central Anatolia,2024-01-18,Paid Search
CUST010914,Male,41,Antalya,Mediterranean,2023-12-11,Paid Search
CUST010915,Female,25,Isparta,Mediterranean,2024-01-18,Referral
CUST010916,Male,33,Ankara,Central Anatolia,2025-10-09,Social
CUST010917,Male,42,Istanbul,Marmara,2024-02-01,Organic Search
CUST010918,Male,26,Istanbul,Marmara,2024-02-23,Referral
CUST010919,Female,28,Adana,Mediterranean,2024-01-10,Organic Search
CUST010920,Male,22,Istanbul,Marmara,2024-10-04,Social
CUST010921,Female,47,Sanliurfa,Southeastern Anatolia,2024-03-25,Organic Search
CUST010922,Male,29,Karabuk,Black Sea,2024-01-18,Organic Search
CUST010923,Male,40,Bursa,Marmara,2024-05-26,Organic Search
CUST010924,Male,26,Hatay,Mediterranean,2023-12-20,Paid Search
CUST010925,Male,22,Hatay,Mediterranean,2025-06-03,Organic Search
CUST010926,Female,25,Diyarbakir,Southeastern Anatolia,2024-05-02,Social
CUST010927,Male,26,Diyarbakir,Southeastern Anatolia,2024-06-07,Marketplace Ads
CUST010928,Male,27,Kayseri,Central Anatolia,2024-03-14,Email
CUST010929,Male,31,Malatya,Eastern Anatolia,2024-01-07,Paid Search
CUST010930,Male,31,Hakkari,Eastern Anatolia,2023-12-24,Organic Search
CUST010931,Male,45,Samsun,Black Sea,2024-05-15,Organic Search
CUST010932,Female,39,Istanbul,Marmara,2024-06-08,Organic Search
CUST010933,Female,35,Bartin,Black Sea,2025-12-28,Email
CUST010934,Male,21,Canakkale,Marmara,2024-04-12,Organic Search
CUST010935,Male,32,Amasya,Black Sea,2024-03-25,Marketplace Ads
CUST010936,Female,38,Kars,Eastern Anatolia,2025-02-27,Organic Search
CUST010937,Female,28,Malatya,Eastern Anatolia,2023-12-17,Organic Search
CUST010938,Female,30,Istanbul,Marmara,2025-01-25,Paid Search
CUST010939,Male,27,Izmir,Aegean,2024-01-10,Organic Search
CUST010940,Male,32,Izmir,Aegean,2024-06-16,Social
CUST010941,Male,34,Kayseri,Central Anatolia,2024-11-11,Organic Search
CUST010942,Female,23,Nigde,Central Anatolia,2024-04-21,Social
CUST010943,Male,31,Izmir,Aegean,2023-12-13,Referral
CUST010944,Male,44,Manisa,Aegean,2024-12-01,Social
CUST010945,Male,45,Kahramanmaras,Mediterranean,2024-10-11,Organic Search
CUST010946,Female,26,Bursa,Marmara,2025-12-02,Marketplace Ads
CUST010947,Male,30,Istanbul,Marmara,2023-12-19,Organic Search
CUST010948,Female,36,Kahramanmaras,Mediterranean,2024-03-30,Organic Search
CUST010949,Female,45,Sakarya,Marmara,2024-05-05,Marketplace Ads
CUST010950,Male,35,Adana,Mediterranean,2024-06-17,Paid Search
CUST010951,Male,32,Malatya,Eastern Anatolia,2024-02-25,Organic Search
CUST010952,Female,27,Antalya,Mediterranean,2024-03-17,Social
CUST010953,Female,34,Izmir,Aegean,2024-01-09,Organic Search
CUST010954,Male,32,Denizli,Aegean,2023-12-19,Referral
CUST010955,Female,28,Sanliurfa,Southeastern Anatolia,2024-02-14,Referral
CUST010956,Female,37,Erzurum,Eastern Anatolia,2025-03-12,Social
CUST010957,Female,35,Adana,Mediterranean,2024-06-12,Paid Search
CUST010958,Male,42,Malatya,Eastern Anatolia,2024-03-10,Social
CUST010959,Male,26,Diyarbakir,Southeastern Anatolia,2024-10-22,Organic Search
CUST010960,Female,42,Ordu,Black Sea,2025-01-20,Marketplace Ads
CUST010961,Male,35,Adana,Mediterranean,2025-11-24,Social
CUST010962,Male,39,Kahramanmaras,Mediterranean,2024-01-06,Social
CUST010963,Male,29,Mugla,Aegean,2023-12-02,Email
CUST010964,Female,29,Istanbul,Marmara,2024-06-24,Paid Search
CUST010965,Female,41,Istanbul,Marmara,2025-06-29,Organic Search
CUST010966,Male,25,Ankara,Central Anatolia,2023-12-21,Marketplace Ads
CUST010967,Female,36,Edirne,Marmara,2024-01-03,Social
CUST010968,Male,29,Kahramanmaras,Mediterranean,2024-06-28,Organic Search
CUST010969,Male,20,Ankara,Central Anatolia,2024-01-17,Paid Search
CUST010970,Female,35,Konya,Central Anatolia,2024-08-07,Paid Search
CUST010971,Male,30,Bursa,Marmara,2024-08-30,Referral
CUST010972,Male,20,Hatay,Mediterranean,2024-12-30,Referral
CUST010973,Male,32,Izmir,Aegean,2024-01-09,Marketplace Ads
CUST010974,Female,30,Hakkari,Eastern Anatolia,2024-05-06,Paid Search
CUST010975,Male,55,Sakarya,Marmara,2024-04-07,Social
CUST010976,Male,32,Rize,Black Sea,2024-02-05,Marketplace Ads
CUST010977,Male,26,Denizli,Aegean,2023-12-26,Organic Search
CUST010978,Female,27,Izmir,Aegean,2024-04-09,Paid Search
CUST010979,Female,20,Kocaeli,Marmara,2024-05-07,Email
CUST010980,Male,31,Ankara,Central Anatolia,2024-07-23,Marketplace Ads
CUST010981,Female,46,Diyarbakir,Southeastern Anatolia,2024-01-30,Paid Search
CUST010982,Male,38,Gaziantep,Southeastern Anatolia,2023-12-15,Marketplace Ads
CUST010983,Female,36,Istanbul,Marmara,2024-10-01,Organic Search
CUST010984,Male,36,Kahramanmaras,Mediterranean,2024-12-16,Marketplace Ads
CUST010985,Male,27,Istanbul,Marmara,2024-11-08,Organic Search
CUST010986,Female,35,Aydin,Aegean,2024-04-29,Organic Search
CUST010987,Female,35,Konya,Central Anatolia,2024-07-09,Referral
CUST010988,Female,27,Diyarbakir,Southeastern Anatolia,2024-07-31,Organic Search
CUST010989,Male,41,Kayseri,Central Anatolia,2023-12-27,Email
CUST010990,Male,30,Ankara,Central Anatolia,2024-07-12,Email
CUST010991,Male,29,Tekirdag,Marmara,2024-06-29,Organic Search
CUST010992,Male,30,Kocaeli,Marmara,2024-11-21,Email
CUST010993,Male,31,Mardin,Southeastern Anatolia,2024-04-10,Organic Search
CUST010994,Male,30,Tekirdag,Marmara,2024-02-07,Paid Search
CUST010995,Male,22,Kayseri,Central Anatolia,2024-01-02,Organic Search
CUST010996,Male,31,Istanbul,Marmara,2024-07-12,Social
CUST010997,Female,58,Samsun,Black Sea,2024-09-01,Social
CUST010998,Male,33,Ankara,Central Anatolia,2024-03-09,Organic Search
CUST010999,Male,32,Istanbul,Marmara,2024-04-08,Organic Search
CUST011000,Female,25,Adana,Mediterranean,2025-03-05,Email
CUST011001,Female,30,Istanbul,Marmara,2024-04-04,Referral
CUST011002,Female,21,Aydin,Aegean,2024-01-09,Paid Search
CUST011003,Male,31,Erzurum,Eastern Anatolia,2025-02-17,Organic Search
CUST011004,Male,19,Adana,Mediterranean,2025-05-31,Paid Search
CUST011005,Male,31,Siirt,Southeastern Anatolia,2024-07-08,Referral
CUST011006,Female,34,Istanbul,Marmara,2024-02-11,Organic Search
CUST011007,Female,30,Ankara,Central Anatolia,2024-03-15,Social
CUST011008,Female,36,Ankara,Central Anatolia,2024-01-26,Organic Search
CUST011009,Female,34,Kastamonu,Black Sea,2024-01-12,Email
CUST011010,Male,24,Izmir,Aegean,2024-06-26,Referral
CUST011011,Female,20,Kayseri,Central Anatolia,2024-11-03,Referral
CUST011012,Male,24,Giresun,Black Sea,2024-01-21,Organic Search
CUST011013,Male,47,Trabzon,Black Sea,2024-02-10,Organic Search
CUST011014,Male,25,Istanbul,Marmara,2024-11-16,Email
CUST011015,Male,26,Adana,Mediterranean,2024-11-18,Paid Search
CUST011016,Male,30,Tekirdag,Marmara,2024-03-18,Organic Search
CUST011017,Female,26,Duzce,Black Sea,2024-01-17,Paid Search
CUST011018,Female,22,Adana,Mediterranean,2024-09-01,Organic Search
CUST011019,Male,39,Aydin,Aegean,2024-12-09,Email
CUST011020,Female,30,Kayseri,Central Anatolia,2023-12-21,Marketplace Ads
CUST011021,Female,34,Kahramanmaras,Mediterranean,2024-01-05,Paid Search
CUST011022,Female,32,Istanbul,Marmara,2024-06-28,Paid Search
CUST011023,Female,36,Istanbul,Marmara,2024-12-23,Social
CUST011024,Female,22,Erzurum,Eastern Anatolia,2025-01-04,Referral
CUST011025,Male,28,Antalya,Mediterranean,2024-02-08,Referral
CUST011026,Male,35,Izmir,Aegean,2024-01-06,Paid Search
CUST011027,Male,28,Kastamonu,Black Sea,2024-05-28,Marketplace Ads
CUST011028,Female,27,Elazig,Eastern Anatolia,2024-09-14,Email
CUST011029,Male,24,Istanbul,Marmara,2024-06-06,Organic Search
CUST011030,Male,24,Afyonkarahisar,Aegean,2024-09-13,Email
CUST011031,Female,34,Sanliurfa,Southeastern Anatolia,2024-02-12,Email
CUST011032,Female,50,Hatay,Mediterranean,2025-09-28,Organic Search
CUST011033,Male,31,Kocaeli,Marmara,2024-05-20,Organic Search
CUST011034,Male,23,Manisa,Aegean,2024-07-17,Organic Search
CUST011035,Female,30,Izmir,Aegean,2024-09-09,Email
CUST011036,Female,34,Istanbul,Marmara,2025-01-20,Organic Search
CUST011037,Male,25,Istanbul,Marmara,2023-12-21,Marketplace Ads
CUST011038,Female,29,Istanbul,Marmara,2024-09-01,Organic Search
CUST011039,Male,35,Gumushane,Black Sea,2024-01-01,Email
CUST011040,Female,35,Ankara,Central Anatolia,2025-07-26,Referral
CUST011041,Male,22,Istanbul,Marmara,2024-05-15,Organic Search
CUST011042,Male,26,Elazig,Eastern Anatolia,2024-09-03,Social
CUST011043,Female,34,Izmir,Aegean,2024-07-20,Social
CUST011044,Male,31,Kocaeli,Marmara,2024-02-15,Email
CUST011045,Male,31,Ankara,Central Anatolia,2023-12-20,Referral
CUST011046,Male,42,Erzurum,Eastern Anatolia,2024-01-30,Social
CUST011047,Female,39,Izmir,Aegean,2024-10-27,Paid Search
CUST011048,Male,27,Kutahya,Aegean,2024-03-17,Email
CUST011049,Female,25,Amasya,Black Sea,2024-08-01,Referral
CUST011050,Female,19,Tokat,Black Sea,2024-02-19,Organic Search
CUST011051,Female,38,Mersin,Mediterranean,2023-12-12,Organic Search
CUST011052,Male,38,Mugla,Aegean,2024-03-20,Referral
CUST011053,Male,19,Duzce,Black Sea,2025-11-15,Referral
CUST011054,Female,39,Izmir,Aegean,2025-11-27,Email
CUST011055,Male,41,Eskisehir,Central Anatolia,2024-07-29,Paid Search
CUST011056,Female,38,Konya,Central Anatolia,2025-04-28,Social
CUST011057,Female,47,Tekirdag,Marmara,2024-04-19,Paid Search
CUST011058,Female,35,Ankara,Central Anatolia,2024-04-22,Paid Search
CUST011059,Male,35,Yalova,Marmara,2024-04-23,Organic Search
CUST011060,Female,44,Usak,Aegean,2024-08-06,Organic Search
CUST011061,Female,32,Kirklareli,Marmara,2025-12-25,Organic Search
CUST011062,Male,20,Istanbul,Marmara,2025-02-04,Organic Search
CUST011063,Male,19,Bilecik,Marmara,2023-12-26,Paid Search
CUST011064,Female,38,Ankara,Central Anatolia,2024-01-16,Organic Search
CUST011065,Male,27,Elazig,Eastern Anatolia,2024-03-28,Referral
CUST011066,Male,27,Antalya,Mediterranean,2024-04-08,Organic Search
CUST011067,Female,39,Afyonkarahisar,Aegean,2024-01-01,Organic Search
CUST011068,Female,39,Ankara,Central Anatolia,2025-09-05,Organic Search
CUST011069,Female,29,Istanbul,Marmara,2024-03-10,Social
CUST011070,Male,34,Adiyaman,Southeastern Anatolia,2024-11-07,Social
CUST011071,Female,37,Istanbul,Marmara,2025-08-20,Social
CUST011072,Male,33,Bursa,Marmara,2024-02-01,Paid Search
CUST011073,Male,35,Adana,Mediterranean,2024-01-10,Organic Search
CUST011074,Female,34,Kocaeli,Marmara,2024-04-10,Organic Search
CUST011075,Male,38,Konya,Central Anatolia,2024-01-12,Social
CUST011076,Male,19,Ankara,Central Anatolia,2024-10-02,Paid Search
CUST011077,Male,46,Yozgat,Central Anatolia,2024-05-16,Organic Search
CUST011078,Female,40,Istanbul,Marmara,2023-12-26,Social
CUST011079,Male,18,Kayseri,Central Anatolia,2025-01-01,Marketplace Ads
CUST011080,Female,26,Gaziantep,Southeastern Anatolia,2024-09-11,Marketplace Ads
CUST011081,Male,28,Bursa,Marmara,2024-11-07,Social
CUST011082,Female,59,Rize,Black Sea,2024-07-21,Email
CUST011083,Male,32,Ordu,Black Sea,2024-01-01,Paid Search
CUST011084,Female,34,Eskisehir,Central Anatolia,2024-03-08,Organic Search
CUST011085,Male,46,Aksaray,Central Anatolia,2025-11-08,Social
CUST011086,Male,28,Denizli,Aegean,2024-03-03,Organic Search
CUST011087,Male,30,Batman,Southeastern Anatolia,2023-12-25,Organic Search
CUST011088,Male,41,Rize,Black Sea,2025-03-06,Referral
CUST011089,Male,34,Ankara,Central Anatolia,2024-04-15,Social
CUST011090,Female,36,Kahramanmaras,Mediterranean,2024-05-27,Social
CUST011091,Male,22,Kayseri,Central Anatolia,2023-12-31,Social
